restaurant_name,menu_item_name,price,description
Isapori,Pizza 4 Formaggi,16.0,"Tomatensaus, Mozzarella, oregano, Gorgonzola dop, taleggio punta dâ€™oro en Grana padanoschilfers."
Isapori,Pizza Prosciutto Cotto Fiorucci,14.0,"Tomatensaus, Mozzarella, oregano en rauwe ham fiorucci."
Isapori,Pizza 4 Stagioni,16.0,"Tomatensaus, mozzarella, rauwe ham Fiorucci, champignons, taggiasche olijven, artsjok en oregano"
Isapori,Pizza Italia,19.0,"Tomatensaus, oregano, Buffelmozzarella â€˜campana le casarÃ¨â€™, tomatenblokjes san Marzano en basilicumolie."
Carrefour Express - Merksem Lambrechtshoek,Carrefour Classic' Pizzadeeg Dun en Rond 260 g,1.35,Carrefour Classic' Pizzadeeg Dun en Rond 260 g
Carrefour Express - Merksem Lambrechtshoek,Bruggeman Bakkersgist 42 g,0.25,"Ideaal voor uw brood, wafels, pizzas..."
La Gondola,Scallopina pizzaiola,24.5,"Kalfvless,Tomatsaus,kapertje,look,olive
Met tagliatelle "
La Gondola,Pizza diavoli,16.5,"Tomato, mozzarella, ham, hot salami, onion, pepper pili pili and oregano."
La Gondola,Pizza napoletana,15.0,"Tomato, mozzarella, capers, anchocy, olives and oregano."
La Gondola,Pizza gondola,15.0,"Tomato, mozzarella, ham, mushroom, onion ans oregano."
La Gondola,Pizza al salmone,18.0,"Tomato, mozzarella, smoked salmon, onion and oregano."
La Gondola,Pizza scampi,22.5,"Tomato, mozzarella, prawns, garlic, rucola, fresh tomato and oregano."
La Gondola,Pizza alla bolognaise,16.0,"Bolognese sauce, mozzatella and oregano."
La Gondola,Pizza Margherita,12.5,"Tomato, mozzarella and oregano."
La Gondola,Pizza focaccia,12.0,"Tomato, garlic, oregano and basilic."
La Gondola,Pizza Parma,19.5,"Tomato, mozzarella, Parma ham, fresh tomato, rucola, parmesan ans oregano."
La Gondola,Pizza bianca neve,12.0,Mozzarella and oregano.
La Gondola,Pizza quatro fromaggi,16.0,"Tomato, mozzarella,gorgonsola,taleggio,fontinaoregano."
La Gondola,Pizza flavio bianca,19.5,"Mozzarella,trufel saus,prosciuto di parma riserva"
La Gondola,Pizza frutti di mare,19.5,"Tomato, mozzarella, seafood, garlic ans oregano."
La Gondola,Pizza prosciutto,14.0,"Tomato, mozzarella, cooked ham et oregano."
La Gondola,Pizza mortadella Ã© rucola,16.5,"Tomato, mozzarella, egg, rucola, rocquetta and mortadella."
La Gondola,Pizza vegetariana,16.5,"Tomato, mozzarella, mushroom, capers, artichoke, pepper, olives, onion, oregano and zucchini."
La Gondola,Pizza capriciosa,16.5,"Tomato, mozzarella, ham, mushroom, egg, olives and salami."
La Gondola,Pizza hawaÃ¯,16.0,"Tomato, mozzarella, ham, annanas, oregano."
La Gondola,Pizza calzone,16.5,"Tomato, mozzarella, ham and mushroom."
La Gondola,Pizza ai funghi,14.0,"Tomato, mozzarella, mushrooms and oregano."
La Gondola,Pizza pancetta,18.0,"Tomaten,mozzarella,pancetta,kerstomaten,ajuin"
La Gondola,Pizza flavio,19.5,"Mozzarella,trufle sauss,rucola,kerstomaten,parmaham riserva"
La Gondola,Pizza cacciatore,18.0,"Tomaten,mozzarella,kip,ajuin,paprika,origano"
Carrefour Express - Merksem Lambrechtshoek,Dr. Oetker Pizza Ristorante Quattro Formaggi 340 g,4.15,Dr. Oetker Pizza Ristorante Quattro Formaggi 340 g
Carrefour Express - Merksem Lambrechtshoek,Carrefour Bio Pizza Margherita Gebakken op Houtvuur 310 g,2.59,"Deze pizza is vervaardigd in ItaliÃ« met ingrediÃ«nten afkomstig uit de biologische landbouw. De pizza is gemaakt met een deeg met extra olijfolie van eerste persing (2.5%), overdekt met een tomatensaus en mozzarella, vervolgens gebakken op houtvuur wat een unieke krokante en lekkere smaak geeft."
Carrefour Express - Merksem Lambrechtshoek,Dr. Oetker Casa di Mama Pizza Speciale 415 g,6.75,Dr. Oetker Casa di Mama Pizza Speciale 415 g
Carrefour Express - Merksem Lambrechtshoek,Carrefour Zeevruchtencocktail 500 g,6.49,"Deze cocktail van pijlinktvis, mosselen en garnalen is ideaal voor de bereiding van heerlijke gerechten: risotto, pasta, pizza of paella met zeevruchten. Of misschien wil u wat meer pit brengen in uw spaghetti met een lekkere zeevruchtensaus..."
Isapori,Pizza Angelina,16.0,"Mozzarella, gele cherrytomaatjes campana, rauwe spek IGP alto adige en verse basilicum."
Pizza La Salina,Pizza Margherita,10.0,"Tomaat, mozzarella."
Pizza La Salina,Pizza Salami,12.0,Pikante salami.
Pizza La Salina,Pizza Parmigiana,12.0,"Aubergine, parmezaan"
Pizza La Salina,Pizza Parma,15.0,"Parmaham, rucola, parmezaan."
Pizza La Salina,Pizza Luna Italianno,13.0,"Parma ham, verse tomaten, mozzrella, pesto, rucolla en Parmezaan."
Pizza La Salina,Pizza Luna 4 Formaggi,13.0,"Verse tomaten, Mozzarella, Gorgonzola, tallegio, Parmezaan, rucolla en oregano. "
Pizza La Salina,Pizza Luna Look,8.0,"Look, verse tomaten, zout, pepper, Parmezaan en oregano."
Pizza La Salina,Pizza Luna Mozzarella,9.0,"Verse tomaten, mozzarella, olijfolie, zout, pepper en oregano."
Pizza La Salina,Pizza Luna Ansjovis,11.0,"Verse tomaten, olijfolie, lokk, Parmezaan, ansjovis en oregano."
Pizza La Salina,Pizza Luna Prosciutto,11.0,"Mozzarella, hesp, olijfolie, zout, pepper en oregano."
Pizza La Salina,Pizza Luna Coppetta,13.0,"Pesto, Geitenkaas, coppa, rucolla, Parmezaan en oregano."
Pizza La Salina,Pizza luna alla Nutella,6.0,
Pizza La Salina,Pizza Funghi,11.0,Champignons.
Pizza La Salina,Pizza Proscuitto,12.0,Italiaanse hesp.
Pizza La Salina,Pizza Regina,13.0,"Hesp, champignons."
Pizza La Salina,Pizza HawaÃ¯,13.0,"Hesp, Ananas."
Pizza La Salina,Pizza 4 Stagioni,14.5,"Hesp, champignons, artisjok, olijven."
Pizza La Salina,Pizza Vegetariana,14.5,"Champignons, ajuin, aubergine, courgette, olijven."
Pizza La Salina,Pizza Italia,15.0,"Pikante salami, hesp, champignons, paprika."
Pizza La Salina,Pizza Toscana,14.5,"Tonijn, ajuin, kappers, look, olijven."
Pizza La Salina,Pizza Scampi,15.0,"scampi, look"
Pizza La Salina,Pizza La Salina,16.0,"Coppa, geitenkaas, courgettes, honing"
Pizza La Salina,Pizza Cannibale,16.0,"Hesp, pikante salami, coppa."
Pizza La Salina,Pizza Diavola,14.5,
Pizza La Salina,Pizza Rianata,13.5,"Tomatensaus, regarde, parmezaan, ansjovis, olijven."
Pizza La Salina,Pizza 4 formaggi,14.0,"Mozzarella, gorgonzola, taleggio, parmezaan."
EZ shops,Dr. Oetker Pizza Tonno,6.5,
Pitta Snack Metropol,Turkes Pizza,8.0,
Pitta Snack Metropol,Turkse Pizza Klasiek,4.5,
Campus & Fratelli,Pizza Barbecue Chicken,17.95,"Kip, ui, paprika, speciale barbecuesaus."
Campus & Fratelli,Pizza Margherita Patatine Fritte,16.95,"Tomatensaus, Mozzarella en frieten met looksaus."
Campus & Fratelli,Pizza Truffel (Tartufo Estivo),50.95,"Roomsaus, verse zomertruffel, artisjok en pijnboompitten."
Campus & Fratelli,Pizza Di Capra (New),18.95,
Campus & Fratelli,Pizza Ambrosia (Greek Pizza),18.95,"Roomsaus, Mozzarella mix, Griekse Feta Kaas, lamsshoarma, asperges, artisjok en granaatappel kruiden."
Campus & Fratelli,Pizza Jambonara,16.95,"Jambon, verse tomaten en Feta kaas."
Campus & Fratelli,Pizza Pugliese,16.95,"Tomaat, Mozzarella, ui en kappertjes."
Campus & Fratelli,Pizza Imperial Delight,21.9,"Atlantische zalmfilet, Mozzarella, rode bonen, bio spinazie, perzische narsharab (granaatappelsaus), artisjok en sumak."
Campus & Fratelli,Pizza Umami,18.95,"Roquefort, champignons, bio broccoli, gegrilde kip hapjes met granaatappelsaus en ham."
Campus & Fratelli,Pizza Don Genovese,18.95,"Roomsaus, dubbel ham portie, artisjok, asperges, ei, maÃ¯s, galbani paesano geraspte kaas en granaatappel kruiden."
Campus & Fratelli,Pizza Aristocrat Di Pollo,18.95,
Campus & Fratelli,Pizza Dell'amore,17.95,"Tomatensaus, Mozzarella, ham, bio spinazie, ei, paprika's en granaatappel kruiden."
Campus & Fratelli,Pizza Hot Sweet Woody,17.95,"Ananas, Mexicaanse jalapeÃ±os en Koreaanse pijnboompitten."
Campus & Fratelli,Pizza Portobello,16.95,"Portobello champignons met gekarameliseerde uien, geroosterde look en pikante paprika."
Campus & Fratelli,Pizza Portobello Di Pollo,17.95,"Gegrilde kip, portobello champignons met gekarameliseerde uien, geroosterde look, geroosterde pikante paprika en Mozzarella."
Prima Donna,Pizza peperoni,10.2,"Kaas, tomatensaus, pikante salami, pikante peper en kruiden."
Prima Donna,Pizza diabolo,13.0,"Kaas, tomatensaus, pikante peper, pikante salami, gehakt, ui en kruiden."
Prima Donna,Pizza quattro stagioni,13.0,"Kaas, tomatensaus, hesp, salami, paprika, champignons en kruiden."
Prima Donna,Pizza quattro formaggi,13.5,"Kaas, tomatensaus, gorgonzola, feta, bel paese, extra kaas en kruiden."
Prima Donna,Pizza HawaÃ¯,12.0,"Kaas, tomatensaus, ananas, kip en kruiden."
Prima Donna,Pizza Margherita,7.6,"Kaas, tomatensaus en kruiden."
Prima Donna,Pizza parma,10.2,"Kaas, tomatensaus, hesp, champignons en kruiden."
Prima Donna,Pizza exotic,10.2,"Kaas, tomatensaus, hesp, ananas en kruiden."
Prima Donna,Pizza Michelangelo,10.2,"Kaas, tomatensaus, hesp, verse schijfjes tomaat."
Prima Donna,Pizza tropical,13.0,"Kaas, tomatensaus, hesp, kip, ananas en kruiden."
Prima Donna,Pizza van de chef,14.9,"Kaas, tomatensaus, ui, paprika, champignons, gehakt, asperges en verse tomatensaus."
Prima Donna,Pizza funghi,8.9,"Kaas, tomatensaus, champignons en kruiden."
Prima Donna,Pizza Mamma Mia,8.9,"Kaas, tomatensaus, hesp en kruiden."
Prima Donna,Pizza Napoletana,10.2,"Kaas, tomatensaus, ansjovis, kappertjes en kruiden."
Prima Donna,Pizza Siciliana,10.2,"Kaas, tomatensaus, salami sangiovese, kruiden en ansjovis."
Prima Donna,Pizza Roma,10.2,"Kaas, tomatensaus, gehakt, ei en kruiden."
Prima Donna,Pizza torno,10.2,"Kaas, tomatensaus, salami, hesp en kruiden."
Prima Donna,Pizza bolognese,10.6,"Kaas, tomatensaus, kaas en kruiden."
Prima Donna,Pizza cipolla,12.0,"Kaas, tomatensaus, ui, spek, ei en kruiden."
Prima Donna,Pizza dolce vita,12.0,"Kaas, tomatensaus, spinazie, ei, room en kruiden."
Prima Donna,Pizza Valentino,12.0,"Kaas, tomatensaus, tonijn, ui, ansjovis en kruiden."
Prima Donna,Pizza vegetariana,13.0,"Kaas, tomatensaus, ui, paprika, champignons, olijven, maÃ¯s, artisjok en kruiden."
Prima Donna,Pizza La Donna,13.0,"Kaas, tomatensaus, hesp, kip, ananas en kruiden."
Prima Donna,Pizza San Marco,13.0,"Kaas, tomatensaus, look, spek en kruiden."
Prima Donna,Pizza Romana,13.0,"Kaas, tomatensaus, tonijn, maÃ¯s, paprika, pikante peper en kruiden."
Prima Donna,Pizza Turkish,13.0,"Kaas, tomatensaus, ui, paprika, champignons, kip en kruiden."
Prima Donna,Pizza CÃ©sar,13.0,"Kaas, bolognesesaus, kip, gehakt en kruiden."
Prima Donna,Pizza calzone,13.5,"Dubbelgevouwen pizza met kaas, hesp, salami, paprika, champignons en bolognesesaus."
Prima Donna,Pizza calzone vegetariana,13.5,"Dubbelgevouwen pizza met kaas, tomatensaus, paprika, olijven, champignons, ui, artisjokken, tomatensaus en kruiden."
Prima Donna,Pizza frutti di mare,13.5,"Kaas, tomatensaus, gemengde zeevruchten en kruiden."
Prima Donna,Pizza scampi,13.5,"Kaas, tomatensaus, scampi's en kruiden."
Prima Donna,Pizza gerookte ham en rucola,13.5,"Kaas, tomatensaus, gerookte ham, rucola en kruiden."
Prima Donna,Pizza Milano,14.9,"Bolognesesaus, hesp, spek, champignons, ui, feta en kruiden."
Prima Donna,Pizza soronto,14.9,"Kaas, tomatensaus, ui, salami, champignons, paprika, maÃ¯s, ananas, kip, extra kaas en ei."
Prima Donna,Pizza Prima Donna,14.9,"Kaas, tomatensaus, roomsaus, pikante salami, look, champignons, asperges, artisjokken, verse schijfjes tomaat en kruiden."
Prima Donna,Basis pizza,7.6,"Kaas, tomatensaus."
EZ shops,Dr. Oetker Pizza Polo,6.5,
EZ shops,Dr. Oetker Pizza  Mozzarella,6.5,
EZ shops,Dr. Oetker Pizza Quattro Formaggi,6.5,
EZ shops,Dr. Oetker Pizza  Hawaii,6.5,
EZ shops,Dr. Oetker Pizza  Speciale,6.5,
Campus & Fratelli,Pizza Aristocrat,18.95,"Dubbele portie spinazie, Mozzarella, roquefort, Zwitserse Emmental, Griekse Fetakaas, maÃ¯s, parmigiano reggiano, pijnboompitten en oregano."
Campus & Fratelli,Pizza Creamy Pollo,17.95,"Gegrilde kip, ui, paprika, roomsaus met Mozzarella en Feta kaas."
Campus & Fratelli,Pizza Creamy Pollo Deluxe,17.95,"Ham, pikante salami, gegrilde kip, ui, paprika, roomsaus met Mozzarella en Feta."
Campus & Fratelli,Basis Pizza,13.95,Tomatensaus en Mozzarella.
Campus & Fratelli,Pizza Funghi,15.95,Champignons en Mozzarella.
Campus & Fratelli,Pizza Cipolla,15.95,Ui en Mozzarella.
Campus & Fratelli,Pizza Pepperoni,16.95,Pikante salami en Mozzarella.
Campus & Fratelli,Pizza Pepperoni Feast,16.95,"Pikante salami, champignons en jalapeÃ±os."
Campus & Fratelli,Pizza Pepperoni Lux,16.95,"Salami, paprika en verse tomaten."
Campus & Fratelli,Pizza Capricciosa,16.95,Ham en champignons.
Campus & Fratelli,Pizza Bazilio,16.95,"Ansjovis, kappertjes, ui en Gorgonzola."
Campus & Fratelli,Pizza Tonno,16.95,Tonijn en ui.
Campus & Fratelli,Pizza Quattro Stagioni,16.95,"Ham, salami, paprika en champignons."
Campus & Fratelli,Pizza Multy Cheese,16.95,"Gouda, Mozzarella, Gorgonzola en Feta kaas."
Campus & Fratelli,Pizza Mozza-Tomato,15.95,Verse tomaten en Mozzarella.
Campus & Fratelli,Pizza Tomato,15.95,Verse tomaten en Feta.
Campus & Fratelli,Pizza HawaÃ¯,15.95,Ham en ananas.
Campus & Fratelli,Pizza Americano,16.95,"Salami, ui en jalapeÃ±os."
Campus & Fratelli,Pizza Hot And Spicy,16.95,"JalapeÃ±os, dÃ¶ner en ui."
Campus & Fratelli,Pizza Chicken Party,16.95,"Gekruide kipfilet, ui en paprika."
Campus & Fratelli,Pizza DÃ¶ner Party,16.95,"Lams dÃ¶ner, ui en paprika."
Campus & Fratelli,Pizza Mix Meat,17.95,"Gemengd vlees, ui en paprika."
Campus & Fratelli,Pizza Scampi Deluxe,18.95,"Scampi's, ui en look."
Campus & Fratelli,Pizza Frutti Di Mare,18.95,"Seafood, tuna and onion."
Campus & Fratelli,Pizza Veggie Deluxe,16.95,Fresh vegetables and Feta.
Campus & Fratelli,Pizza Barbecue Chicken Hot,18.95,"Kip, ui, paprika, jalapeÃ±os en speciale barbecuesaus."
Campus & Fratelli,Pizza Margherita Deluxe,15.95,"Tomatensaus, Mozzarella en sesamzaad."
De Kruimel,Pizza hesp ,8.5,"Tomaat, kaas, hesp, oregano, peper, olijven."
De Kruimel,Pizza hesp en paprika,8.7,"Tomaat, kaas, hesp, paprika, oregano, peper, olijven."
De Kruimel,Pizza funghi,9.1,"Tomaat, kaas, champignons, oregano, look, peper, olijven."
De Kruimel,Pizza Napolitana,9.2,"Tomaat, kaas, ansjovis, ui, kappers, oregano, peper, olijven."
De Kruimel,Pizza 4 kazen,9.4,"Tomaat, kaas, mozzarella, emmentaler, feta, Gorgonzola, oregano, peper, olijven."
De Kruimel,Pizza el grecco,9.4,"Tomaat, kaas, feta, paprika's, ui, provenÃ§aalse kruiden, oregano, peper."
De Kruimel,Pizza mÃ©diterranÃ©e,9.5,"Tomaat, kaas, feta, rode ui, zongedroogde tomaatjes, rucola, oregano, provenÃ§aalse kruiden, peper, olijven."
De Kruimel,Pizza peperoni,10.0,"Tomaat, kaas, salami, chorizo, rode ui, provenÃ§aalse kruiden, oregano, peper, olijven."
De Kruimel,Pizza del pedro ,10.3,"Tomaat, kaas, champignons, salami, gerookt spek, ui, olijven, peper, oregano, provenÃ§aalse kruiden."
De Kruimel,Pizza calzone ,10.3,"In een dichtgevouwen pizza. Tomaat, champignons, kaas, hesp, kruiden."
De Kruimel,Boerenpizza ,9.0,"Tomaat, kaas, salami, spiegelei, oregano, peper, olijven."
De Kruimel,Pizza provenÃ§ale,9.4,"Tomaat, kaas, paprika's, gehakt, provenÃ§aalse kruiden, oregano, peper, olijven."
De Kruimel,Pizza zorba ,10.6,"Tomaat, kaas, champignons, gerookt spek, feta, oregano, provenÃ§aalse kruiden, olijven."
De Kruimel,Vegetarische pizza ,11.0,"Tomaat, kaas, champignons, olijven, paprika's, verse tomaat, ui, oregano, peper, provenÃ§aalse kruiden."
De Kruimel,Pizza deliciosa del kruimel ,14.5,"Tomaat, kaas, salami, spek, ansjovis, olijven, artisjokharten, champignons, provenÃ§aalse kruiden, paprikapoeder."
De Kruimel,Pizza Special,10.5,"Tomaat, kaas, gerookt spek, gehakt, ui, spiegelei, oregano, provenÃ§aalse kruiden, olijven."
De Kruimel,Pizza Jardiniero,10.5,"Tomaat, kaas, champignons, gerookt spek, paprikaâ€™s, ui, oregano, ProvenÃ§aalse kruiden, olijven"
De Kruimel,Pizza Chorizo Speciaal,10.0,"Tomaat, kaas, champignons, chorizo, verse tomaat, feta, oregano, ProvenÃ§aalse kruiden, peper, olijven."
De Kruimel,Pizza Hawaienne,11.0,"Tomaat, kaas, kipfilet, ananas, olijven, oregano, peper."
De Kruimel,Pizza Agli Scampi,14.9,"Tomaat, kaas, oregano, look, scampi, garnalen, olijven."
De Kruimel,Kleine pizza hesp (kids),8.5,
De Kruimel,Kleine pizza salami (kids),8.5,
Osteria Michele ,Prosciutto e Funghi,17.5,"San Marzano tomaat, fior di latte mozzarella, gekookte ham, verse champignons, kerstomaten, rucola na het bakken vers op de pizza, Parmigiano, basilicum en olijfolie extra vergine."
Osteria Michele ,Pizza Parmigiana,16.5,"San Marzano tomaat, fior di latte mozzarella, gefrituurde aubergines, Parmigiano, kerstomaten, mini buffelmozzarella bolletjes vers op de pizza na het bakken, basilicum en olijfolie extra vergine."
Osteria Michele ,Spicchi di Carciofi,16.5,"Fior di latte mozzarella, artisjokkwartjes, gekookte ham, groene olijven zonder pit, kappertjes van Pantelleria, ajuin van Tropea DOP, verse look, Parmigiano, mini buffelmozzarella bolletjes vers op de pizza na het bakken, basilicum en olijfolie extra vergine."
Osteria Michele ,Pizza Calzone,18.5,"San Marzano tomaat, fior di latte mozzarella, scamorza kaas, spianata Calabrese (worst), toegeplooide pizza, basilicum en olijfolie extra vergine."
Osteria Michele ,Bufalina,15.5,"San Marzano tomaat, buffelmozzarella, kerstomaten, mini buffelmozzarella bolletjes vers op de pizza na het bakken, Parmigiano, basilicum en olijfolie extra vergine"
Osteria Michele ,Pizza Calabrese,15.5,"San Marzano tomaat, fior di latte mozzarella, Ventriccina pikante salami, zwarte gebakken olijvenvan Ferrandina, basilicum en olijfolie extra vergine"
Osteria Michele ,Pizza Tonno e Cipolla Rossa,18.5,"San Marzano tomaat, Fior di latte mozzarella, tonijn op olijfolie, ajuinvan Tropea DOP, zwarte peper, Siciliaanse oregano, basilicum en olijfolie extra vergine"
Osteria Michele ,Delicata,27.5,"San Marzano tomaat, fior di latte mozzarella, scampi, gefrituurde courgettes, verse look, verse zalm en burrata vers op de pizza na het bakken en olijfolie extra vergine."
Osteria Michele ,Pizza Osteria Michele,26.5,"Saus van pistacheroom, fior di latte mozzarella, mortadella (worst), truffelolie, verbrijzelde pistaches van Bronte, stracciatella burratahart vers op de pizza na het bakken en olijfolie extra vergine."
Osteria Michele ,Pizza delle Langhe,27.5,"San Marzano tomaat, fior di latte mozzarella, Provola affumicata kaas, pancetta, verse ricottakaas, Parmigiano, verbrijzelde noten en truffelolie."
Osteria Michele ,Pizza Nettuno,30.5,"San Marzano tomaat, fior di latte mozzarella, stukjes vis van de dag (zalm, kabeljauw, zeeduivel, tonijn), mosselen, scampi, octopus, venusschelpen, inktvisringen, verse look, kerstomaten, zwarte peper, peterselie, basilicum en olijfolie extra vergine."
Osteria Michele ,Speck e Tartufo,28.5,"Truffel tartufata room, buffelmozzarella, funghi misti uit de bergen, spek van Alto Adige, ajuin van Tropea DOP, Parmigiano, rucola vers op de pizza na het bakken en truffelolie."
Osteria Michele ,Nata con la Camicia,27.5,"San Marzano tomaat, fior di latte mozzarella, worst, truffelolie, speck van Alto Adige, burrata vers op de pizza na het bakken, basilicum en olijfolie extra vergine"
Osteria Michele ,Focaccia all' Italiana per 2,33.5,"Voor 2 personen: Focaccia broodpizzadeeg, rucola, culatello di Zibello (gedroogde ham)en burrata met truffelolie"
Epicuro,Pizza 4 formaggi,15.5,"Sauce tomate, Mozzarella, Taleggio, Gorgonzola et Parmesan."
Epicuro,Pizza Parmigiana,15.9,"Sauce tomate, aubergines, Parmesan et basilic."
Epicuro,Pizza bismark,16.0,"Sauce tomate, Mozzarella, jambon, salami et Å“uf."
Epicuro,Pizza Epicuro,19.9,"Mozzarella burrata, crÃ¨me de truffe, champignons des bois, tomates fraÃ®ches, noix de saison et Parmesan."
Epicuro,Pizza Margherita,9.9,"Sauce tomate, Mozzarella et basilic."
Epicuro,Pizza siciliana,12.9,"Sauce tomate, ail, anchois, oignons rouges et cÃ¢pres."
Epicuro,Pizza napoletana,13.0,"Sauce tomate, Mozzarella, anchois, cÃ¢pres et olives."
Epicuro,Pizza Regina,13.5,"Sauce tomate, Mozzarella, jambon et champignons."
Epicuro,Pizza scampi,16.9,"Sauce tomate, Mozzarella, scampi et basilic."
Epicuro,Pizza 4 stagioni,15.9,"Sauce tomate, Mozzarella, jambon, artichauts, champignons et olives."
Epicuro,Pizza tonno,14.9,"Sauce tomate, Mozzarella, thon, oignons rouges et olives."
Epicuro,Pizza Vesuvio,16.5,"Sauce tomate, Mozzarella, salami piquant, artichauts et Å“uf."
Epicuro,Pizza prosciutto di Parma e rucola,17.5,"Sauce tomate, Mozzarella, jambon de Parme et roquette."
Epicuro,Pizza rustico,14.9,"Sauce tomate, Mozzarella Ã©pinards et Ricotta."
Epicuro,Pizza vegetariana,16.9,"Sauce tomate, Mozzarella et lÃ©gumes du marchÃ©."
Epicuro,Pizza carpaccio,18.9,"Sauce tomate, Mozzarella, carpaccio de bÅ“uf, roquette et Parmesan."
Epicuro,Pizza gustosa,17.9,"Sauce tomate, Mozzarella, Mascarpone, bresaola et crÃ¨me de truffe."
Epicuro,Pizza crodaiola,17.5,"Tomates fraÃ®ches, scamorza, Parmesan, jambon San Daniele et roquette."
Epicuro,Pizza calzone,15.9,"Sauce tomate, Mozzarella, champigons, jambon et Å“uf. Pizza fermÃ©e."
Epicuro,Pizza frutti di mare,17.0,"Sauce tomate, Mozzarella, fruits de mer, ail et basilic."
Epicuro,Pizza capricciosa,15.5,"Sauce tomate, Mozzarella, champignons, jambon, cÃ¢pres et anchois."
Epicuro,Pizza piccante,13.5,"Sauce tomate, Mozzarella, salami piquant et oignons rouges."
Epicuro,Pizza pollo,15.9,"Mozzarella, poulet, poivrons rouges, cÃ¢pres, Ã©chalotes, tomates cerises, roquette et Parmesan."
Epicuro,Pizza Hawaii,13.9,"Sauce tomate, Mozzarella, jambon et anans."
Epicuro,Pizza corona bresaola,17.0,"Mozzarella, Gorgonzola, Parmesan, bresaola, tomates cerises, roquette et truffe."
Epicuro,Pizza bufala,16.5,"Sauce tomate, bufala, roquette, basilic et pesto."
Kebab@Home,American King Pita,19.5,"Pitavlees, alle groenten, Emmentaler kaas, 1 friet en1 gratis saus naar keuze geserveerd in een pizza doos."
Kebab@Home,American King Kip,18.5,"Kip, alle groenten, Emmentaler kaas, 1 friet en1 gratis saus naar keuze geserveerd in een pizza doos."
Kebab@Home,American King Mix,19.5,"Kip en pitavlees, alle groenten, Emmentaler kaas, 1 friet en1 gratis saus naar keuze geserveerd in een pizza doos."
Azzurro Pizza,Pizza Margherita Napolitana Style,14.9,"Sauce tomate, mozzarella DI BUFALA CAMPANA DOP ( mozzarella de bufflonne de la rÃ©gion de campanie , feuilles de basilic frais et tomates cerises."
Azzurro Pizza,Pizza 4 fromages,14.9,"Sauce tomate, mozzarella, taleggio, parmesan et gorgonzola."
Azzurro Pizza,Pizza barbecue chicken,14.9,"Sauce tomate, mozzarella, oignons, poivrons, olives, poulet et sauce barbecue."
Azzurro Pizza,Pizza peppÃ©roni,14.9,"Sauce tomate, mozzarella, peppÃ©roni."
Azzurro Pizza,Pizza Margherita fior di latte d`Agerola,12.5,"Sauce tomate, Fior di latte d'Agerola, basilic frais, Parmesan, Huile d olive "
Azzurro Pizza,Pizza 4 stagioni,14.9,"Sauce tomate, mozzarella, salami de dinde, champignons, poivrons et artichauts."
Azzurro Pizza,Pizza carpaccio,14.9,"Sauce tomate, mozzarella, carpaccio(bresaola ) , parmesan et roquette."
Azzurro Pizza,Pizza azzurro di dobrosh,16.9,"Sauce tomate, mozzarella, aubergines, courgettes, parmesan, basilic, tomates fraÃ®ches, champignons, oignions, Ã©pinards, poivrons, poulet et parmesan."
Azzurro Pizza,Pizza marinara,8.5,"Sauce tomate, ail et origan."
Azzurro Pizza,Pizza funghi,13.5,"Sauce tomate, mozzarella et champignons."
Azzurro Pizza,Pizza HawaÃ¯,26.9,"Sauce tomate, mozzarella, Jambon de Dinde et ananas."
Azzurro Pizza,Pizza Napoli,13.9,"Sauce tomate, mozzarella, anchois et olives."
Azzurro Pizza,Pizza capricciosa,13.9,"Sauce tomate, mozzarella, Jambon de  dinde et champignons."
Azzurro Pizza,Pizza calzone,14.9,"Sauce tomate, mozzarella, salami de dinde, champignons et ail."
Azzurro Pizza,Pizza Florentine,13.9,"Sauce tomate, mozzarella, Ã©pinard, parmesan, gorgonzola et ail."
Azzurro Pizza,Pizza parmiggiana,14.9,"Sauce tomate, mozzarella, parmesan, aubergines et basilic."
Azzurro Pizza,Pizza zucchini,14.9,"Sauce tomate, mozzarella, parmesan, aubergines, courgette et basilic."
Azzurro Pizza,Pizza vÃ©gÃ©tarienne,14.9,"Sauce tomate, mozzarella, oignons, champignons, poivrons, olives et artichauts."
Azzurro Pizza,Pizza thon,13.9,"Sauce tomate, mozzarella, thon, olives et oignons."
Azzurro Pizza,Pizza chicken,14.9,"Sauce tomate, mozzarella, oignons, champignons et poulet."
Azzurro Pizza,Pizza prosciutto,14.9,"Sauce tomate, mozzarella, prosciutto et champignons."
Azzurro Pizza,Pizza campagnola,14.9,"CrÃ¨me fraÃ®che, mozzarella, champignons, poulet, pommes de terre et salami de dinde."
Azzurro Pizza,Pizza Mitrovica,17.9,"Sauce tomate, mozzarella, jambon de dinde, pepperoni, viande de bÅ“uf sÃ¨che ( fumÃ©e )  et poulet."
Azzurro Pizza,Pizza Jambon,13.2,"Sauce tomate, mozzarella, Jambon de  dinde"
Diamond Pizza Merksem,Pizza barbecue chicken,11.9,"Barbecuesaus, kaas, kip, ui en paprika."
Diamond Pizza Merksem,Bon 5,12.9,1 large pizza = â‚¬3 korting (excl. Margherita)
Diamond Pizza Merksem,Pizza Margherita,10.9,Tomatensaus en kaas.
Diamond Pizza Merksem,Menu  A,13.0,"Naar keuze 1 small pizza, 1 voorgerecht en 1 frisdrank."
Diamond Pizza Merksem,Bon 3,39.0,3 large pizza's en 1 fles Cola-Cola.
